"PUBLICATION_DATE","UID","AGGR_ECO3_2015","AGGR_ECO9_2015","ATHSTUDY","DATE_BENT","LAT_DD83","LON_DD83","RT_NRSA","SITE_ID","VISIT_NO","YEAR","MMI_BENT","BENT_MMI_COND","COMP_PT","DIVS_PT","FEED_PT","HABT_PT","RICH_PT","TOLR_PT","BURRPTAX","CHIRPTAX","CLNGNTAX","CLNGPTAX","DOM5PIND","EPHENTAX","EPHEPTAX","EPT_NTAX","EPT_PIND","EPT_PTAX","HPRIME","INTLNTAX","NOINPIND","NTOLNTAX","NTOLPTAX","SCRPNTAX","SHRDNTAX","STOLPTAX","TOLRPTAX","OE_SCORE","OE_COND"
"9/4/2015",5006414,"EHIGH","SAP","WSA-ORIGINAL","10/11/2004",35.384879,-82.941135,"R","WSAORIG-OWW04440-0542",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708938695,"O/E<0.8"
"9/4/2015",5006418,"EHIGH","SAP","WSA-ORIGINAL","7/15/2004",35.643665,-81.7449,"R","WSAORIG-OWW04440-0548",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782285634,"O/E<0.8"
"9/4/2015",5006421,"PLNLOW","CPL","WSA-ORIGINAL","10/8/2004",31.152218,-92.808854,"R","WSAORIG-OWW04440-0553",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.083575921,"O/E>0.9"
"9/4/2015",5006433,"EHIGH","SAP","WSA-ORIGINAL","9/21/2004",38.362077,-83.134932,"R","WSAORIG-OWW04440-0576",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.058312574,"O/E>0.9"
"9/4/2015",5006451,"PLNLOW","TPL","WSA-ORIGINAL","9/28/2004",40.116541,-92.761945,"R","WSAORIG-OWW04440-0616",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962848939,"O/E>0.9"
"9/4/2015",5006452,"PLNLOW","CPL","WSA-ORIGINAL","8/12/2004",30.411804,-89.540205,"R","WSAORIG-OWW04440-0617",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.260571191,"O/E>0.9"
"9/4/2015",5006461,"PLNLOW","CPL","WSA-ORIGINAL","10/13/2004",38.63948,-76.81941,"R","WSAORIG-OWW04440-0631",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07321581,"O/E>0.9"
"9/4/2015",5006469,"PLNLOW","CPL","WSA-ORIGINAL","10/6/2004",39.358732,-75.675842,"R","WSAORIG-OWW04440-0650",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.458738032,"O/E>0.9"
"9/4/2015",5006470,"PLNLOW","TPL","WSA-ORIGINAL","10/4/2004",38.480287,-93.614125,"R","WSAORIG-OWW04440-0651",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06199059,"O/E>0.9"
"9/4/2015",5006478,"PLNLOW","SPL","WSA-ORIGINAL","8/5/2004",32.280296,-97.970304,"R","WSAORIG-OWW04440-0669",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.296457886,"O/E>0.9"
"9/4/2015",5006484,"PLNLOW","TPL","WSA-ORIGINAL","11/9/2004",39.114388,-92.790134,"R","WSAORIG-OWW04440-0680",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.262079706,"O/E>0.9"
"9/4/2015",5006485,"EHIGH","NAP","WSA-ORIGINAL","8/24/2004",41.584956,-76.9686,"R","WSAORIG-OWW04440-0682",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.115475415,"O/E>0.9"
"9/4/2015",5006489,"EHIGH","SAP","WSA-ORIGINAL","9/29/2004",34.525401,-94.968572,"R","WSAORIG-OWW04440-0693",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944801809,"O/E>0.9"
"9/4/2015",5006493,"EHIGH","NAP","WSA-ORIGINAL","10/5/2004",41.537632,-78.147752,"R","WSAORIG-OWW04440-0698",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.094334721,"O/E>0.9"
"9/4/2015",5006495,"EHIGH","SAP","WSA-ORIGINAL","9/2/2004",36.081674,-81.877509,"R","WSAORIG-OWW04440-0708",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.031933607,"O/E>0.9"
"9/4/2015",5006496,"EHIGH","SAP","WSA-ORIGINAL","7/16/2004",35.580108,-92.082498,"R","WSAORIG-OWW04440-0709",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714104961,"O/E<0.8"
"9/4/2015",5006512,"EHIGH","SAP","WSA-ORIGINAL","9/20/2004",38.032017,-83.358816,"R","WSAORIG-OWW04440-0766",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523992488,"O/E<0.8"
"9/4/2015",5006521,"PLNLOW","SPL","WSA-ORIGINAL","8/7/2004",31.54135,-97.416345,"R","WSAORIG-OWW04440-0797",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.105025126,"O/E>0.9"
"9/4/2015",5006522,"EHIGH","SAP","WSA-ORIGINAL","10/5/2004",35.024577,-83.696886,"R","WSAORIG-OWW04440-0798",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.228021151,"O/E>0.9"
"9/4/2015",5006529,"PLNLOW","UMW","WSA-ORIGINAL","10/27/2004",46.811702,-89.598689,"R","WSAORIG-OWW04440-0811",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012226129,"O/E>0.9"
"9/4/2015",5006534,"PLNLOW","TPL","WSA-ORIGINAL","10/24/2004",39.738488,-88.667553,"R","WSAORIG-OWW04440-0828",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524577454,"O/E<0.8"
"9/4/2015",5006539,"PLNLOW","CPL","WSA-ORIGINAL","9/2/2004",31.482072,-93.959823,"R","WSAORIG-OWW04440-0841",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.141017535,"O/E>0.9"
"9/4/2015",5006542,"PLNLOW","CPL","WSA-ORIGINAL","10/22/2004",31.676478,-87.083831,"R","WSAORIG-OWW04440-0849",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.054362394,"O/E>0.9"
"9/4/2015",5006543,"EHIGH","SAP","WSA-ORIGINAL","8/13/2004",34.316897,-93.909335,"R","WSAORIG-OWW04440-0853",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93656835,"O/E>0.9"
"9/4/2015",5006545,"PLNLOW","CPL","WSA-ORIGINAL","10/18/2004",31.350949,-90.849543,"R","WSAORIG-OWW04440-0857",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318721364,"O/E<0.5"
"9/4/2015",5006546,"PLNLOW","CPL","WSA-ORIGINAL","10/23/2004",30.831143,-94.700165,"R","WSAORIG-OWW04440-0861",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.074685131,"O/E>0.9"
"9/4/2015",5006550,"EHIGH","SAP","WSA-ORIGINAL","10/6/2004",35.615456,-83.192422,"R","WSAORIG-OWW04440-0878",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91434971,"O/E>0.9"
"9/4/2015",5006556,"PLNLOW","CPL","WSA-ORIGINAL","9/29/2004",35.202689,-88.206016,"R","WSAORIG-OWW04440-0910",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.107985752,"O/E>0.9"
"9/4/2015",5006558,"PLNLOW","SPL","WSA-ORIGINAL","9/22/2004",34.248238,-96.720563,"R","WSAORIG-OWW04440-0917",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.250296441,"O/E>0.9"
"9/4/2015",5006563,"EHIGH","SAP","WSA-ORIGINAL","10/26/2004",34.245957,-84.686152,"R","WSAORIG-OWW04440-0950",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938167964,"O/E>0.9"
"9/4/2015",5006564,"EHIGH","SAP","WSA-ORIGINAL","9/17/2004",35.85848,-91.675504,"R","WSAORIG-OWW04440-0953",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826744752,"O/E<0.9"
"9/4/2015",5006565,"EHIGH","SAP","WSA-ORIGINAL","10/1/2004",35.85848,-91.675504,"R","WSAORIG-OWW04440-0953",2,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.396948601,"O/E>0.9"
"9/4/2015",5006567,"EHIGH","SAP","WSA-ORIGINAL","10/13/2004",36.099049,-82.045128,"R","WSAORIG-OWW04440-0964",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920966125,"O/E>0.9"
"9/4/2015",5006574,"PLNLOW","CPL","WSA-ORIGINAL","10/30/2004",30.66842,-90.315346,"R","WSAORIG-OWW04440-1001",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.262743739,"O/E>0.9"
"9/4/2015",5006580,"EHIGH","SAP","WSA-ORIGINAL","10/23/2004",33.2233,-86.888167,"R","WSAORIG-OWW04440-1041",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693989927,"O/E<0.8"
"9/4/2015",5006590,"PLNLOW","CPL","WSA-ORIGINAL","11/10/2004",33.881211,-93.490334,"R","WSAORIG-OWW04440-1125",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.075930311,"O/E>0.9"
"9/4/2015",5006592,"PLNLOW","CPL","WSA-ORIGINAL","11/2/2004",33.334323,-89.665467,"R","WSAORIG-OWW04440-1377",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.200763353,"O/E>0.9"
"9/4/2015",5006596,"EHIGH","SAP","WSA-ORIGINAL","7/13/2004",35.755825,-93.142776,"R","WSAORIG-OWW04440-AR04",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329909824,"O/E<0.5"
"9/4/2015",5006597,"EHIGH","SAP","WSA-ORIGINAL","7/7/2004",35.460976,-92.305046,"R","WSAORIG-OWW04440-AR07",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971946677,"O/E>0.9"
"9/4/2015",5006598,"PLNLOW","CPL","WSA-ORIGINAL","9/22/2004",34.85707855,-91.52257538,"R","WSAORIG-OWW04440-AR10",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.162318318,"O/E>0.9"
"9/4/2015",5006602,"PLNLOW","CPL","WSA-ORIGINAL","10/5/2004",38.97515,-75.56844,"R","WSAORIG-OWW04440-DE01",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.331621376,"O/E>0.9"
"9/4/2015",5006606,"EHIGH","SAP","WSA-ORIGINAL","8/18/2004",34.872675,-84.724196,"R","WSAORIG-OWW04440-GA03",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40606682,"O/E>0.9"
"9/4/2015",5006607,"PLNLOW","CPL","WSA-ORIGINAL","7/24/2004",31.0275,-86.71,"R","WSAORIG-OWW04440-HBN1",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720557855,"O/E<0.8"
"9/4/2015",5006609,"PLNLOW","CPL","WSA-ORIGINAL","10/21/2004",31.025,-89.016667,"R","WSAORIG-OWW04440-HBN8",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.158754542,"O/E>0.9"
"9/4/2015",5006610,"EHIGH","NAP","WSA-ORIGINAL","8/13/2004",41.389444,-77.691111,"R","WSAORIG-OWW04440-HBN9",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.172038017,"O/E>0.9"
"9/4/2015",5006616,"PLNLOW","TPL","WSA-ORIGINAL","7/27/2004",41.6769,-88.51877,"R","WSAORIG-OWW04440-IL04",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.272786373,"O/E>0.9"
"9/4/2015",5006621,"PLNLOW","TPL","WSA-ORIGINAL","9/10/2004",38.24499,-96.80856,"R","WSAORIG-OWW04440-KS01",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.469114455,"O/E>0.9"
"9/4/2015",5006622,"PLNLOW","TPL","WSA-ORIGINAL","9/24/2004",38.96889,-96.34028,"R","WSAORIG-OWW04440-KS02",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.034858329,"O/E>0.9"
"9/4/2015",5006623,"PLNLOW","SPL","WSA-ORIGINAL","9/27/2004",37.51687,-99.16539,"R","WSAORIG-OWW04440-KS03",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.142532291,"O/E>0.9"
"9/4/2015",5006624,"EHIGH","SAP","WSA-ORIGINAL","9/21/2004",38.1561,-83.1628,"R","WSAORIG-OWW04440-KY01",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6870701,"O/E<0.8"
"9/4/2015",5006625,"EHIGH","SAP","WSA-ORIGINAL","9/19/2004",37.09037,-83.60673,"R","WSAORIG-OWW04440-KY02",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.183487317,"O/E>0.9"
"9/4/2015",5006626,"EHIGH","SAP","WSA-ORIGINAL","9/12/2004",36.57906,-88.11581,"R","WSAORIG-OWW04440-KY05",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699123426,"O/E<0.8"
"9/4/2015",5006633,"PLNLOW","TPL","WSA-ORIGINAL","10/11/2004",43.9289,-82.853,"R","WSAORIG-OWW04440-MI02",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20396179,"O/E>0.9"
"9/4/2015",5006637,"PLNLOW","UMW","WSA-ORIGINAL","9/19/2004",47.61257,-90.918389,"R","WSAORIG-OWW04440-MN01",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960810863,"O/E>0.9"
"9/4/2015",5006638,"PLNLOW","UMW","WSA-ORIGINAL","8/21/2004",47.309341,-91.796476,"R","WSAORIG-OWW04440-MN02",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.397345394,"O/E>0.9"
"9/4/2015",5006641,"PLNLOW","UMW","WSA-ORIGINAL","8/17/2004",46.656509,-93.979461,"R","WSAORIG-OWW04440-MN05",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.391310187,"O/E>0.9"
"9/4/2015",5006646,"PLNLOW","TPL","WSA-ORIGINAL","8/22/2004",45.114419,-96.388565,"R","WSAORIG-OWW04440-MN10",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998961956,"O/E>0.9"
"9/4/2015",5006647,"PLNLOW","TPL","WSA-ORIGINAL","9/10/2004",44.47253,-96.07479,"R","WSAORIG-OWW04440-MN11",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30338951,"O/E>0.9"
"9/4/2015",5006648,"PLNLOW","UMW","WSA-ORIGINAL","9/21/2004",47.93487,-89.98978,"R","WSAORIG-OWW04440-MN12",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96223419,"O/E>0.9"
"9/4/2015",5006649,"EHIGH","SAP","WSA-ORIGINAL","9/9/2004",37.18142,-91.20976,"R","WSAORIG-OWW04440-MO01",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.069748285,"O/E>0.9"
"9/4/2015",5006650,"EHIGH","SAP","WSA-ORIGINAL","8/17/2004",36.85155,-92.45919,"R","WSAORIG-OWW04440-MO02",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980935517,"O/E>0.9"
"9/4/2015",5006653,"PLNLOW","TPL","WSA-ORIGINAL","9/7/2004",37.78621,-94.38935,"R","WSAORIG-OWW04440-MO08",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25815022,"O/E>0.9"
"9/4/2015",5006660,"PLNLOW","SPL","WSA-ORIGINAL","10/24/2004",40.10464,-99.06969,"R","WSAORIG-OWW04440-NE15",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706424653,"O/E<0.8"
"9/4/2015",5006663,"PLNLOW","SPL","WSA-ORIGINAL","10/26/2004",36.1998,-103.8457,"R","WSAORIG-OWW04440-NM01",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.129181934,"O/E>0.9"
"9/4/2015",5006666,"WMTNS","WMT","WSA-ORIGINAL","10/19/2004",33.280861,-107.849038,"R","WSAORIG-OWW04440-NM08",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35928745,"O/E>0.9"
"9/4/2015",5006669,"EHIGH","NAP","WSA-ORIGINAL","6/30/2004",43.531111,-76.038056,"R","WSAORIG-OWW04440-NY04",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.244817914,"O/E>0.9"
"9/4/2015",5006673,"PLNLOW","TPL","WSA-ORIGINAL","8/31/2004",40.3464,-83.6719,"R","WSAORIG-OWW04440-OH04",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.180826768,"O/E>0.9"
"9/4/2015",5006676,"PLNLOW","SPL","WSA-ORIGINAL","7/27/2004",34.3532,-96.7104,"R","WSAORIG-OWW04440-OK03",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722807278,"O/E<0.8"
"9/4/2015",5006678,"EHIGH","SAP","WSA-ORIGINAL","8/31/2004",34.87944444,-94.853,"R","WSAORIG-OWW04440-OK07",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09788616,"O/E>0.9"
"9/4/2015",5006682,"PLNLOW","SPL","WSA-ORIGINAL","8/3/2004",34.8839,-98.2196,"R","WSAORIG-OWW04440-OK12",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.068166368,"O/E>0.9"
"9/4/2015",5006687,"EHIGH","SAP","WSA-ORIGINAL","8/23/2004",40.1693,-78.7483,"R","WSAORIG-OWW04440-PA02",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737457294,"O/E<0.8"
"9/4/2015",5006688,"EHIGH","SAP","WSA-ORIGINAL","8/20/2004",40.74,-78.6611,"R","WSAORIG-OWW04440-PA03",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.176031938,"O/E>0.9"
"9/4/2015",5006691,"PLNLOW","CPL","WSA-ORIGINAL","10/27/2004",33.24679,-81.31438,"R","WSAORIG-OWW04440-SC03",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.121000821,"O/E>0.9"
"9/4/2015",5006693,"PLNLOW","TPL","WSA-ORIGINAL","9/15/2004",39.816157,-86.75334,"R","WSAORIG-OWW04440-ST02",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.180604725,"O/E>0.9"
"9/4/2015",5006696,"EHIGH","NAP","WSA-ORIGINAL","7/30/2004",42.117034,-74.380149,"R","WSAORIG-OWW04440-ST09",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.005092688,"O/E>0.9"
"9/4/2015",5006698,"EHIGH","SAP","WSA-ORIGINAL","11/4/2004",35.4217,-87.5355,"R","WSAORIG-OWW04440-TN01",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.163937295,"O/E>0.9"
"9/4/2015",5006699,"EHIGH","SAP","WSA-ORIGINAL","7/27/2004",36.34361,-83.89166,"R","WSAORIG-OWW04440-TN03",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664464461,"O/E<0.8"
"9/4/2015",5006701,"PLNLOW","SPL","WSA-ORIGINAL","10/28/2004",31.443617,-100.756666,"R","WSAORIG-OWW04440-TX03",1,2004,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655973439,"O/E<0.8"
